SMILES,Density_label,Density_pred,Density_rescaled_label
*CC(*)C(=O)OC1CCCCC1,1.016583768,0.9697862984606217,0.9739344431603846
*CC(*)C(=O)OC1CCCCCCCCCCC1,0.962713613,0.9157530634345572,0.9080661604002803
*CC(*)C(=O)OCC,1.064568208,1.0012470309576476,1.0112079625680874
*CC(*)C(=O)OCC(C)(C)C,0.963513972,0.89907225362663,0.9082331406254119
*CC(*)C(=O)OCC(C)C,0.997194883,0.9444823060304418,0.9516516710518039
*CC(*)C(=O)OCC(C)O,1.147339655,1.0948022782128373,1.104540400427777
*CC(*)C(=O)OCC(F)(F)C(F)(F)C(F)(F)F,1.563652716,1.399577303566887,1.383953765398179
*CC(*)C(=O)OCC(F)(F)C(F)(F)F,1.493383044,1.3567813285356158,1.3484915232306236
*CC(*)C(=O)OCC(F)(F)C(F)C(F)(F)F,1.535446377,1.3698860221831295,1.362437828312816
*CC(*)C(=O)OCC(F)(F)F,1.418541441,1.3036432054515468,1.2747297833465845
*CC(*)C(=O)OCC=C,1.087141868,1.0334035162043056,1.0442366465594861
*CC(*)C(=O)OCCC,1.030160522,0.9820568194728749,0.9836643494496103
*CC(*)C(=O)OCCC#N,1.158051852,1.0817685774855377,1.1167981668471296
*CC(*)C(=O)OCCCC,1.001402306,0.9554381394445262,0.959158235092192
*CC(*)C(=O)OCCCCCC,0.963879959,0.9214223607588392,0.9084515114932813
*CC(*)C(=O)OCCCCCCC,0.948837806,0.9107538059191591,0.9030292658900072
*CC(*)C(=O)OCCCCCCCC,0.942140506,0.9011437405739742,0.9011437405739742
*CC(*)C(=O)OCCCCCCCCCCCC,0.913403657,0.8783394534833303,0.8736521617294827
*CC(*)C(=O)OCCCCCCCCCCCCCC,0.905452429,0.8693765917740595,0.862140031861354
*CC(*)C(=O)OCCCCCCCCCCCCCCCC,0.898806002,0.8643450630015987,0.850010576592994
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCC,0.89196107,0.8600656002018212,0.8447136241291213
*CC(*)C(=O)OCCCCCCCCCCCCCCCCCCCCCC,0.884876752,0.8517705565129098,0.8395621994432778
*CC(*)C(=O)OCCO,1.225132744,1.1585826996884592,1.1707103819594118
*CC(*)C(=O)OCCc1ccccc1,1.114090612,1.0717009705496778,1.0741440345091995
*CC(*)C(=O)OCc1ccc(C#N)cc1,1.150101385,1.1015823176796704,1.104905161913705
*CC(*)C(=O)OCc1ccccc1,1.135763036,1.086675731454813,1.0918965196532961
*CC(*)C(=O)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,1.559789955,1.450089413267194,1.3834619204520127
*CC(*)C(=O)Oc1ccc(-c2ccccc2)cc1,1.152249555,1.095842803073218,1.1092540154129151
*CC(*)C(=O)Oc1ccc(C#N)cc1,1.183986714,1.125544628204117,1.1323901480968324
*CC(*)C(=O)Oc1ccc(C(=O)OC)cc1,1.200460801,1.1461847819046094,1.1447073049167211
*CC(*)C(=O)Oc1ccc(C(=O)OCC)cc1,1.168794946,1.1182550554589146,1.1219833335631983
*CC(*)C(=O)Oc1ccc(C(=O)OCCCC)cc1,1.126542992,1.0747349701246174,1.0817749787872697
*CC(*)C(=O)Oc1ccc(Cl)cc1Cl,1.36901816,1.3048415660624622,1.2642847610717851
*CC(*)C(=O)Oc1ccc(OC)cc1,1.172544176,1.1180055125919615,1.1243149671447774
*CC(*)C(=O)Oc1cccc(C(=O)OC)c1,1.206588234,1.1501461502190415,1.1474258290441868
*CC(*)C(=O)Oc1cccc(C(=O)OCC)c1,1.166635876,1.1253095769283448,1.120633432038853
*CC(*)C(=O)Oc1cccc(N(C)C)c1,1.15007506,1.0876531338576363,1.104901684982174
*CC(*)C(=O)Oc1ccccc1,1.159695123,1.1118501737971065,1.1191813857357098
*CC(*)C(=O)Oc1ccccc1C(=O)OC,1.217023565,1.1494023784154432,1.1601884231931094
*CC(*)C(=O)Oc1ccccc1C(=O)OCC,1.174569494,1.1250679960250018,1.1250679960250018
*CC(*)C(=O)c1ccc(Br)c(OC)c1,1.468622958,1.328212698924549,1.328212698924549
*CC(*)C(=O)c1ccc(Br)cc1,1.516763156,1.3365552999060544,1.3565439151135195
*CC(*)C(=O)c1ccc(C(C)(C)C)cc1,0.988687181,0.9361820900177271,0.936850920033228
*CC(*)C(=O)c1ccc(C(C)C)cc1,1.019792447,0.9658422958681795,0.9750280348027686
*CC(*)C(=O)c1ccc(C)c(C)c1,1.036462114,0.988889937729188,0.9875406569285823
*CC(*)C(=O)c1ccc(C)cc1,1.063196689,1.0138841925599948,1.0106186146196694
*CC(*)C(=O)c1ccc(CC)cc1,1.047672656,1.0021674238079257,1.0005658846244672
*CC(*)C(=O)c1ccc(CCC)cc1,1.024315343,0.9846913036199232,0.9822943945650856
*CC(*)C(=O)c1ccc(Cl)cc1,1.226369324,1.1778050372301887,1.1719492938187435
*CC(*)C(=O)c1ccc(OC)cc1,1.136336939,1.0777541537009845,1.0927710908045776
*CC(*)C(=O)c1ccccc1,1.110644943,1.0688102042821424,1.0712437098708445
*CC(*)C(=O)c1ccccc1O,1.187225592,1.1255590382598826,1.1349279908574992
*CC(*)C(=O)n1c2ccccc2c2ccccc21,1.166386752,1.1184174975423735,1.1205964399657455
*CC(*)C(C)(C)C,0.80536494,0.7721536673216178,0.7758143057284713
*CC(*)C(C)=O,1.032572569,0.9638353127108525,0.9840721918920734
*CC(*)C(C)C,0.809481605,0.7679701293436358,0.7761623111782967
*CC(*)C(C)CC,0.810410007,0.778174194385078,0.7762407943571876
*CC(*)C(C)c1ccccc1,0.950614435,0.9029120216121412,0.9032679926883705
*CC(*)C(CC)CC,0.81481654,0.784148212854247,0.7766133040218884
*CC(*)C(N)=O,1.263155414,1.1626447010926932,1.1999366062750694
*CC(*)C1CC1,0.894720922,0.8594288811126227,0.8482413969619117
*CC(*)C1CC=CCC1,0.894488285,0.8520931349128216,0.8479440293898456
*CC(*)C1CCC(C)CC1,0.846306645,0.8220869782671567,0.8163539509706109
*CC(*)C1CCC1,0.890516521,0.8461469655832091,0.8428671335499763
*CC(*)C1CCCC(C)C1,0.860408044,0.8227488267757535,0.8220930645435478
*CC(*)C1CCCC1,0.896070041,0.8425703720514901,0.84919606312045
*CC(*)C1CCCCC1,0.852752091,0.8263912918891053,0.8201830378995325
*CC(*)C=C,0.865584799,0.8269851768837237,0.8236560322449972
*CC(*)C=O,1.136267031,1.0744225396941758,1.0926645579583583
*CC(*)CC,0.833803273,0.7908174281229141,0.7960299392560436
*CC(*)CC(C)(C)C,0.817611089,0.7663612478321505,0.776741199941581
*CC(*)CC(C)(C)CC,0.836728393,0.7910455799357192,0.7981196005212435
*CC(*)CC(C)C,0.822248085,0.7708788245012802,0.7796891029667368
*CC(*)CC(C)CC,0.825624108,0.7861653539650783,0.7844391728066169
*CC(*)CC(CC)CC,0.829919646,0.791470204513385,0.793112854851306
*CC(*)CC1CCCC1,0.89707436,0.8457050566329356,0.8494950554512003
*CC(*)CC1CCCCC1,0.876520821,0.83283847283417,0.8327641907629146
*CC(*)CCC,0.82434244,0.783039967884297,0.7826909643438444
*CC(*)CCC(C)(C)C,0.816714682,0.7777937516032429,0.7767010878359248
*CC(*)CCC(C)CC,0.835027112,0.7912043570238376,0.7969042312348824
*CC(*)CCC1CCCCC1,0.887375098,0.8380457322510413,0.8408963044137424
*CC(*)CCCC,0.825542476,0.7825801547097005,0.7842440761576722
*CC(*)CCCC(C)(C)C,0.818440434,0.7817052220962524,0.7767783111804105
*CC(*)CCCC1CCCCC1,0.882254928,0.8381257909258414,0.8381257909258414
*CC(*)CCCCC,0.826026958,0.7836757842420816,0.7853400610796557
*CC(*)CCCCCC,0.829569461,0.7909381297418203,0.7925301116271657
*CC(*)CCCCCCC,0.830236127,0.7930595902928896,0.7936395112138547
*CC(*)CCCCCCCC,0.830808762,0.7933517864405913,0.7941166113458599
*CC(*)CCCCCCCCC,0.829999326,0.7950660186181389,0.7932454504225026
*CC(*)CCCCCCCCCC,0.831539982,0.7970050559965909,0.7945781973395952
*CC(*)CCCCCCCCCCC,0.833532988,0.7979255716766176,0.7958368517604658
*CC(*)CCCCCCCCCCCC,0.83325233,0.7995429749089925,0.7956591249033935
*CC(*)CCCCCCCCCCCCC,0.833225353,0.7998084325955663,0.7956420955478603
*CC(*)CCCCCCCCCCCCCC,0.832142984,0.79937565114907,0.7949588451301293
*CC(*)CCCCCCCCCCCCCCCC,0.833313341,0.798586643072966,0.7956976383782216
*CC(*)CCCCCCCCCCCCCCCCCCCC,0.834006133,0.8006958816231774,0.7961748593565039
*CC(*)CCCCCCCCCO,0.905412097,0.8680926310912371,0.8620524198748534
*CC(*)CCCN(C(C)C)C(C)C,0.873653205,0.8276637045845523,0.8288827808580151
*CC(*)CCCN(CC(C)C)CC(C)C,0.860541573,0.8255919954409017,0.8221286389953284
*CC(*)CCN(C(C)C)C(C)C,0.876082092,0.8284685956356297,0.8319129202645285
*CC(*)CCc1ccc(C)cc1,0.970092286,0.9215454139060164,0.9236020729115108
*CC(*)CCc1ccccc1,1.000097037,0.9587375062450642,0.9568294734396476
*CC(*)CCc1ccccc1C,0.978579324,0.9343745907007139,0.9313233832186425
*CC(*)CNc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.382048926,1.266740233680743,1.265419503290008
*CC(*)CNc1ccc([N+](=O)[O-])cc1,1.230823085,1.1842485048635516,1.176086728622214
*CC(*)CNc1ccc([N+](=O)[O-])cc1C,1.182212775,1.1356355117379162,1.1314298004389518
*CC(*)CNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.348505594,1.2523778302787938,1.2600152794911683
*CC(*)CNc1ccc([N+](=O)[O-])cn1,1.274317315,1.2193225028539532,1.2102575974583647
*CC(*)Cc1cc(C)cc(C)c1,0.95500293,0.911878438969089,0.9046863013515545
*CC(*)Cc1cc(C)ccc1C,0.944052893,0.9124042051849786,0.9021589279598219
*CC(*)Cc1ccc(C)c(C)c1,0.95241273,0.9150923512152371,0.9035096307612955
*CC(*)Cc1ccc(C)cc1,0.968403914,0.9250337116064726,0.920459447021794
*CC(*)Cc1cccc(C)c1,0.976778762,0.9323586783743285,0.9292800937940591
*CC(*)Cc1ccccc1,1.008541193,0.959175199639138,0.9671445410258708
*CC(*)Cc1ccccc1C,0.972209312,0.9339034814481761,0.9252605200543648
*CC(*)Cl,1.332667324,1.2478979516959843,1.2404034861125632
*CC(*)N1CCCC1=O,1.094286524,1.04884263328996,1.0477160079191972
*CC(*)N1CCNC1,1.079195126,1.030980142874176,1.0436781112290998
*CC(*)N1Cc2ccccc2N1,1.114969607,1.078145296040912,1.0748621723144782
*CC(*)NC(=O)OC(C)(C)C,1.015667029,0.9713685853529992,0.9713685853529992
*CC(*)O,1.174363926,1.0942115178929293,1.1249915642543615
*CC(*)OC,1.019931061,0.9679529650017391,0.9750852284064536
*CC(*)OC(=O)C(C)(C(C)C)C(C)C,0.922754666,0.8844216476090883,0.8763434047190605
*CC(*)OC(=O)C(C)(C)C(C)(C)CC,0.923293691,0.886199563474976,0.8775079859881207
*CC(*)OC(=O)C(C)(C)C(C)C(C)C,0.928292734,0.8880521026726746,0.8883085830680828
*CC(*)OC(=O)C(C)(C)CC(C)(C)C,0.930642496,0.8788782004595123,0.8920239380925838
*CC(*)OC(=O)C(C)(C)CCC,0.945730555,0.9020431825697813,0.9026117425449862
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.802612793,1.5148840431015993,1.5406395813606295
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.765573426,1.4841045426480595,1.5311307409225494
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.72120682,1.4563461863444982,1.4858738476617916
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,1.679400325,1.4336512974688769,1.4336512974688769
*CC(*)OC(=O)C(F)(F)C(F)(F)C(F)(F)F,1.641934973,1.4225257608598194,1.4095970148462886
*CC(*)OC(=O)C(F)(F)C(F)(F)F,1.581055156,1.3909749126007704,1.3861696162274082
*CC(*)OC(=O)C(F)(F)F,1.49183688,1.3479425153741542,1.3479425153741542
*CC(*)OC(=O)C1(C)CCCCC1,0.984240621,0.937409486997669,0.9361893314673022
*CC(*)OC(=O)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,1.672175033,1.0030225894992542,1.4290123655885965
*CC(*)OC(=O)C1CCCC1,1.053718158,1.0082307214753894,1.005209272564285
*CC(*)OC(=O)C1CCCCC1,1.019054854,0.9799138915484724,0.9747236961232496
*CC(*)OC(=O)CC,1.060167238,1.0039638894209064,1.0097813981365733
*CC(*)OC(=O)CC(C)(C)c1ccccc1,1.066509964,0.9921517282832534,1.013091075900368
*CC(*)OC(=O)CC1CCCC1,1.046233355,0.9917091400493565,0.9987451869733992
*CC(*)OC(=O)CC1CCCCC1,1.017496565,0.9683864500790412,0.97410017815671
*CC(*)OC(=O)CCCC(=O)c1ccccc1,1.150898047,1.1045278467353579,1.106234310209843
*CC(*)OC(=O)CCCC1CCCCC1,0.995240688,0.9469292805492593,0.9486006542205867
*CC(*)OC(=O)CCCCC,0.977136755,0.9379678068318391,0.9296863465701228
*CC(*)OC(=O)CCCCCCC,0.953535589,0.9110278649636039,0.9040003348635848
*CC(*)OC(=O)CCCCCCCCC,0.93553504,0.8944277880684395,0.8966147419036825
*CC(*)OC(=O)CCCCCCCCCCC,0.921917489,0.882441972741946,0.8754880419428689
*CC(*)OC(=O)CCl,1.372301072,1.2371077957208148,1.2645706428722188
*CC(*)OC(=O)c1ccc(Br)cc1,1.536350906,1.3552749822105477,1.363962650956634
*CC(*)OC(=O)c1ccc(C#N)cc1,1.163856974,1.1254370632391897,1.120220796781142
*CC(*)OC(=O)c1ccc(C(C)(C)C)cc1,1.021531892,0.9729648235708314,0.9778378531862124
*CC(*)OC(=O)c1ccc(C(C)C)cc1,1.047680586,1.0032313199793061,1.0005759159746663
*CC(*)OC(=O)c1ccc(C)cc1,1.099096797,1.0585434962505138,1.0546693699209344
*CC(*)OC(=O)c1ccc(CC)cc1,1.071863376,1.037010386988269,1.0187127977041621
*CC(*)OC(=O)c1ccc(Cl)cc1,1.266340181,1.2071075063155718,1.201389810672791
*CC(*)OC(=O)c1ccc(OC(=O)CCC)cc1,1.143061228,1.0943388188243848,1.102158135254285
*CC(*)OC(=O)c1ccc(OC(C)=O)cc1,1.202322505,1.1391751083489239,1.1460405030727663
*CC(*)OC(=O)c1ccc(OC)cc1,1.170671465,1.1224733712847137,1.1232834879786084
*CC(*)OC(=O)c1ccc(OCC)cc1,1.124221099,1.088175869200756,1.0808347664619988
*CC(*)OC(=O)c1cccc(Br)c1,1.54660293,1.3664573492199241,1.3817828179651594
*CC(*)OC(=O)c1cccc(C)c1,1.110950878,1.0661932850405589,1.0715027930653804
*CC(*)OC(=O)c1cccc(Cl)c1,1.263058501,1.2117982780648189,1.1998923850187588
*CC(*)OC(=O)c1cccc(OC)c1,1.172022242,1.1238995767710631,1.1241209080510592
*CC(*)OC(=O)c1cccc([N+](=O)[O-])c1,1.282622037,1.2273003446431194,1.2156201753766613
*CC(*)OC(=O)c1ccccc1,1.143985301,1.1115113404350658,1.1031842324076042
*CC(*)OC(=O)c1ccccc1C,1.128727674,1.0730254166288087,1.0838561795976107
*CC(*)OC(=O)c1ccccc1Cl,1.293059527,1.2155563720979816,1.2252568787535405
*CC(*)OC(=O)c1ccccc1OC,1.184683625,1.1260667285981076,1.1325185520365995
*CC(*)OC(=O)c1ccccc1OC(C)=O,1.204681933,1.1428292712206436,1.1469443100304373
*CC(*)OC(=O)c1cccnc1,1.216930022,1.1549469577391827,1.1600646089483768
*CC(*)OC(=O)c1ccncc1,1.195060965,1.1506540383881405,1.1408403897690147
*CC(*)OC(C)(C)C,0.899334655,0.8431304549069383,0.8501679600464864
*CC(*)OC(C)=O,1.1098647,1.048077436398073,1.0705829556290793
*CC(*)OC(C)C,0.923613225,0.8572516651494415,0.8781983497212089
*CC(*)OC(C)CC,0.905143445,0.8618538051361613,0.8614688352423677
*CC(*)OC(F)(C(F)(F)F)C(F)(F)F,1.622288206,1.4390604750837956,1.3969829898656039
*CC(*)OC1CCCCC1,0.948633594,0.9041196992000343,0.9030018257902749
*CC(*)OC=O,1.251158166,1.1533711153021304,1.1873089505281502
*CC(*)OCC,0.958386277,0.913933443271826,0.9062679804971469
*CC(*)OCC(C)(C)C,0.874620945,0.8365550090821324,0.829509687052716
*CC(*)OCC(C)(C)CC,0.882730644,0.8441772178936442,0.8383874940971393
*CC(*)OCC(C)(C)CC(C)C,0.892796096,0.8393163670777088,0.8457809936972988
*CC(*)OCC(CC)CCCC,0.883883354,0.8456361725920163,0.8390216284600509
*CC(*)OCC(F)(F)F,1.388732116,1.2879575661891929,1.2664535401143482
*CC(*)OCCC,0.936310658,0.8949405429092615,0.8973176348334948
*CC(*)OCCCCCCCCCCCC,0.87615794,0.8399923353217764,0.8320600889375854
*CC(*)OCCCCCCCCCCCCCCCCCC,0.863937237,0.8331945234552729,0.823033303040077
*CC(*)OCCCl,1.248858545,1.1473564689104943,1.1869679084247244
*CC(*)OCCOC,1.063567732,1.0128049899697191,1.010721155745285
*CC(*)OCc1ccccc1,1.091059368,1.0453046457764403,1.0444968635177472
*CC(*)O[N+](=O)[O-],1.422526847,1.305316402293641,1.2758362890938704
*CC(*)P(=O)(OCC)N(C)C,1.112277991,1.0784457350580112,1.0726266679915915
*CC(*)P(=O)(Oc1ccccc1)N(C)C,1.160587206,1.1159058583182389,1.119501463298781
*CC(*)P(=O)(c1ccccc1)c1ccccc1,1.098076282,1.0604512906045243,1.054094077401308
*CC(*)SC,1.078850613,1.0489541851663118,1.0436421897679655
*CC(*)SCC,1.030279109,0.9930188175473041,0.9836844008050459
*CC(*)SCCCC,0.975699357,0.9309118140677863,0.9280551780059094
*CC(*)c1c(C)cc(C)cc1C,0.93086765,0.8873242710644729,0.8923501916286046
*CC(*)c1c(Cl)cccc1Cl,1.262465174,1.2142442512857925,1.199621650799996
*CC(*)c1c(F)c(F)c(F)c(F)c1F,1.449526713,1.2482967263507114,1.3008402719465708
*CC(*)c1cc(Br)ccc1OC,1.378340664,1.2738408437279938,1.2650965812570567
*CC(*)c1cc(Br)ccc1OC(C)C,1.258870669,1.1930526440184435,1.1980081300052192
*CC(*)c1cc(Br)ccc1OCC,1.33930596,1.2348645563164633,1.251559616067273
*CC(*)c1cc(Br)ccc1OCCC,1.280338839,1.2181995578498825,1.2140712204999304
*CC(*)c1cc(Br)ccc1OCCC(C)C,1.226506408,1.1681921621494493,1.1720866363225237
*CC(*)c1cc(Br)ccc1OCCCC,1.2582648,1.2006273829877618,1.197740135827797
*CC(*)c1cc(Br)ccc1OCCCCC,1.225241179,1.1691411677217525,1.1708190214388363
*CC(*)c1cc(C(C)(C)C)ccc1C,0.896333211,0.8462028228821579,0.8492744105495872
*CC(*)c1cc(C(C)C)ccc1C(C)C,0.870067341,0.8357775174050459,0.8265598425120183
*CC(*)c1cc(C)c(C)cc1C,0.929446641,0.8895787926111758,0.8902911155696965
*CC(*)c1cc(C)cc(C)c1,0.939037292,0.8986523475713941,0.8996855453177144
*CC(*)c1cc(C)ccc1C,0.925112294,0.8961044271856968,0.8814371376780361
*CC(*)c1cc(C)ccc1F,1.053218614,0.9678910554083231,1.0044938931894074
*CC(*)c1cc(Cl)ccc1Cl,1.246008309,1.2129074691750643,1.186545208127284
*CC(*)c1cc(F)ccc1F,1.182523433,1.0886877378439128,1.1315979796619702
*CC(*)c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,1.054606035,1.0080856820162625,1.0064337550595643
*CC(*)c1ccc(-c2ccccc2)cc1,1.030455771,0.9922737406416247,0.9837142718073815
*CC(*)c1ccc(Br)cc1,1.461570466,1.2646031000861861,1.3181037051258846
*CC(*)c1ccc(C#N)cc1,1.017159224,0.9853764202869144,0.9740389277260059
*CC(*)c1ccc(C(=O)C(F)(F)F)cc1,1.2814039,1.196588884519683,1.2147937734410095
*CC(*)c1ccc(C(=O)CC)cc1,1.033214439,0.9866329777768724,0.9841807228736603
*CC(*)c1ccc(C(=O)CCC)cc1,1.016565854,0.9719392331291767,0.9739311905459214
*CC(*)c1ccc(C(=O)CCCC)cc1,1.003231285,0.95931512283228,0.9624213602859333
*CC(*)c1ccc(C(=O)CCCCC)cc1,0.988783183,0.9469995525785087,0.9370814758229545
*CC(*)c1ccc(C(=O)CCCCCCC)cc1,0.970813314,0.9298593674063124,0.924166915679865
*CC(*)c1ccc(C(=O)CCN2CCCCC2)cc1,1.040490676,1.0008001669858544,0.9935238475556953
*CC(*)c1ccc(C(=O)CCN2CCOCC2)cc1,1.102048959,1.0672866535331735,1.0639356812148444
*CC(*)c1ccc(C(=O)Cc2ccccc2)cc1,1.103006997,1.0587503717617748,1.0647542193719228
*CC(*)c1ccc(C(=O)N(C)C)cc1,1.05442617,1.0056517410051544,1.0062231916223978
*CC(*)c1ccc(C(=O)N(CC)CC)cc1,1.0040739,0.970146335172842,0.9639246898676967
*CC(*)c1ccc(C(=O)N2CCCCC2)cc1,1.036942875,1.0016833063053856,0.9885645628186296
*CC(*)c1ccc(C(=O)N2CCOCC2)cc1,1.103347893,1.077639652585481,1.0650454775303628
*CC(*)c1ccc(C(=O)O)c(C(=O)O)c1,1.289327097,1.1879251336413374,1.2217004542008651
*CC(*)c1ccc(C(=O)OC(C)C)cc1,1.02693306,0.9848900137032619,0.9829757552411877
*CC(*)c1ccc(C(=O)OC)cc1,1.090571368,1.0377753488435493,1.04446078095653
*CC(*)c1ccc(C(=O)OCC(C)C)cc1,1.017692103,0.9799510175028563,0.9741614106353814
*CC(*)c1ccc(C(=O)OCC)cc1,1.05070326,1.0156866868575147,1.0027947475196082
*CC(*)c1ccc(C(=O)OCCC)cc1,1.047044212,1.0030274726109032,0.9997709108735786
*CC(*)c1ccc(C(=O)OCCCC)cc1,1.030347418,0.9886985067057754,0.9836959508740961
*CC(*)c1ccc(C(=O)OCCCCCC)cc1,1.003719963,0.9656419260598922,0.96329322239776
*CC(*)c1ccc(C(=O)OCCN(C)C)cc1,1.072615261,1.0294871170442286,1.0196114723547764
*CC(*)c1ccc(C(=O)c2ccc(C)cc2)cc1,1.067378891,1.0243446363926052,1.0139337605726328
*CC(*)c1ccc(C(=O)c2ccc(OC)cc2)cc1,1.111089836,1.0704925483762513,1.0716204706195878
*CC(*)c1ccc(C(=O)c2ccccc2)cc1,1.09827774,1.0628843335678737,1.0542076448456068
*CC(*)c1ccc(C(C)(C)C)cc1,0.89655902,0.8531885092733245,0.8493416353648245
*CC(*)c1ccc(C(C)(C)O)cc1,1.006839479,0.9398923869567898,0.9660068787364532
*CC(*)c1ccc(C(C)(O)CC)cc1,0.984772104,0.9340679229386368,0.9361906477775648
*CC(*)c1ccc(C(C)(O)CCC)cc1,0.961746913,0.9200838610983806,0.9078390424890523
*CC(*)c1ccc(C(C)(O)CCCC)cc1,0.964527544,0.912013546609631,0.9101703966124373
*CC(*)c1ccc(C(C)(O)CCCCC)cc1,0.955479058,0.9076633409984239,0.9049088861849258
*CC(*)c1ccc(C(C)=NO)cc1,1.056409606,1.0124989530666906,1.007971276314716
*CC(*)c1ccc(C(C)=O)cc1,1.057706787,1.0087726550481395,1.0090771065588702
*CC(*)c1ccc(C(C)C)cc1,0.923190056,0.87522956369478,0.8772840791566768
*CC(*)c1ccc(C(C)C)cc1C(C)C,0.871064672,0.8382908165152065,0.8272059178856386
*CC(*)c1ccc(C(C)CC)cc1,0.914850756,0.8730312843496721,0.8753414253335516
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)cc1,1.594542527,1.375671801938331,1.3878869617384098
*CC(*)c1ccc(C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F)cc1,1.523217009,1.3052810068138545,1.3585798836107619
*CC(*)c1ccc(C(O)CCN(C)C)cc1,1.029659127,0.9807972410008967,0.983579570769328
*CC(*)c1ccc(C(O)CCN2CCCCC2)cc1,1.022718168,0.9795019295205132,0.9818786688629361
*CC(*)c1ccc(C(O)CCN2CCOCC2)cc1,1.085230389,1.04848915507001,1.0441386998034776
*CC(*)c1ccc(C)c(C)c1,0.935056733,0.9008220428172048,0.8960578669426283
*CC(*)c1ccc(C)cc1,0.954853504,0.8959808280299306,0.9046164462678136
*CC(*)c1ccc(C)cc1C,0.940383427,0.8953307970970283,0.900564869537961
*CC(*)c1ccc(C)nc1,1.004278135,0.9617783946938544,0.9642890704176887
*CC(*)c1ccc(CC)cc1,0.946653191,0.9084511344243588,0.9027357177465251
*CC(*)c1ccc(CCC)cc1,0.941423608,0.8972257334383156,0.9009075579732057
*CC(*)c1ccc(CCCC)cc1,0.931491324,0.8906078740127785,0.8929784786995487
*CC(*)c1ccc(CCCCCC)cc1,0.918524608,0.8773143487071432,0.8754176483525016
*CC(*)c1ccc(CCCCCCCC)cc1,0.905274422,0.8692711660068846,0.8617533526269733
*CC(*)c1ccc(CCCCCCCCC)cc1,0.902766866,0.8671210104436872,0.8563062643987189
*CC(*)c1ccc(CCCCCCCCCC)cc1,0.899890732,0.8631150699596517,0.8503335078040282
*CC(*)c1ccc(CCCCCCCCCCCC)cc1,0.894841977,0.8561180307999983,0.8483961351653637
*CC(*)c1ccc(CCCCCCCCCCCCCC)cc1,0.887566319,0.8512679420239324,0.8409984155250765
*CC(*)c1ccc(CCCCCCCCCCCCCCCC)cc1,0.886142951,0.8499068256723575,0.8402383437321381
*CC(*)c1ccc(CCCCCCCCCCCCCCCCCC)cc1,0.878911528,0.8460050732306151,0.8374029047284509
*CC(*)c1ccc(COC(C)CC)cc1,0.973651082,0.9299637879169189,0.9263899815428644
*CC(*)c1ccc(COC)cc1,1.03750338,0.9890370724571887,0.9897583043469586
*CC(*)c1ccc(COCC(CC)CCCC)cc1,0.944495503,0.9028792884834661,0.9023938867254118
*CC(*)c1ccc(COCCC)cc1,1.005095307,0.9530685635038247,0.96484083161534
*CC(*)c1ccc(COCCCC)cc1,0.992325334,0.9404961684250437,0.9455152368770391
*CC(*)c1ccc(COCCCCCC)cc1,0.964533398,0.9214724292900702,0.9101859348869304
*CC(*)c1ccc(COCCCCCCOc2ccc(-c3ccc(OC)cc3)cc2)cc1,1.071230538,1.0291621801789241,1.0179564114635196
*CC(*)c1ccc(COCCCCO)cc1,1.064499301,1.0146351336076527,1.0111411366175624
*CC(*)c1ccc(COCCO)cc1,1.099535621,1.0555545353642128,1.0549167471418792
*CC(*)c1ccc(COCCOCC)cc1,1.048857628,0.9995413744716327,1.0020648592913235
*CC(*)c1ccc(COCCOCCCC)cc1,1.013534512,0.9676019932898324,0.9703989235424801
*CC(*)c1ccc(COCCOCCCCCCCC)cc1,0.973660818,0.9348913788028984,0.9263976085825809
*CC(*)c1ccc(Cl)c(C)c1,1.086153317,1.0504645081016948,1.0441859918760714
*CC(*)c1ccc(Cl)c(Cl)c1,1.257069501,1.2095083768058086,1.197211418939693
*CC(*)c1ccc(Cl)c(F)c1,1.218843924,1.1576884798523095,1.1625978645700912
*CC(*)c1ccc(Cl)cc1,1.143288057,1.0929095606851267,1.102552202067482
*CC(*)c1ccc(Cl)cc1C,1.101968119,1.0555304131694008,1.0638666123213159
*CC(*)c1ccc(Cl)cc1Cl,1.253540775,1.2128687339128976,1.1929983897223675
*CC(*)c1ccc(F)cc1,1.087380654,1.0162896849595806,1.0442488822754317
*CC(*)c1ccc(F)cc1C,1.058654554,0.9878777306264057,1.0093633540822164
