2025-09-28 02:46:09 | unimol_tools/data/conformer.py | 452 | INFO | Uni-Mol Tools | Start generating conformers...
2025-09-28 05:38:13 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [39/40] train_loss: 0.0192, val_loss: 0.0836, val_mae: 18.3644, lr: 0.000005
2025-09-28 05:39:38 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [40/40] train_loss: 0.0180, val_loss: 0.0837, val_mae: 18.3560, lr: 0.000000
2025-09-28 05:39:38 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from models/UniMol2_2025_09_07_TabM/Tg/model_2.pth
2025-09-28 05:39:41 | unimol_tools/tasks/trainer.py | 587 | INFO | Uni-Mol Tools | load model success!
2025-09-28 05:39:48 | unimol_tools/models/nnmodel.py | 240 | INFO | Uni-Mol Tools | fold 2, result {'mae': np.float64(18.325578689575195), 'pearsonr': np.float32(0.958081), 'spearmanr': np.float64(0.9480526545904496), 'mse': np.float64(870.4363403320312), 'r2': np.float64(0.9165642261505127)}
2025-09-28 05:39:49 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from /home/jday/miniconda3/envs/polymer/lib/python3.11/site-packages/unimol_tools/weights/modelzoo/84M/checkpoint.pt
2025-09-28 05:41:15 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [1/40] train_loss: 14.8382, val_loss: 0.8022, val_mae: 81.4159, lr: 0.000167
2025-09-28 05:42:43 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [2/40] train_loss: 1.3183, val_loss: 0.2628, val_mae: 40.7786, lr: 0.000196
2025-09-28 05:44:11 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [3/40] train_loss: 0.4827, val_loss: 0.7881, val_mae: 82.0449, lr: 0.000191
2025-09-28 05:45:35 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [4/40] train_loss: 0.3159, val_loss: 0.5415, val_mae: 67.1888, lr: 0.000186
2025-09-28 05:47:01 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [5/40] train_loss: 0.2713, val_loss: 0.1469, val_mae: 30.1715, lr: 0.000180
2025-09-28 05:48:28 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [6/40] train_loss: 0.2246, val_loss: 0.1182, val_mae: 25.8372, lr: 0.000175
2025-09-28 05:49:57 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [7/40] train_loss: 0.1709, val_loss: 0.1335, val_mae: 28.4943, lr: 0.000170
2025-09-28 05:51:22 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [8/40] train_loss: 0.1684, val_loss: 0.0867, val_mae: 21.8330, lr: 0.000165
2025-09-28 05:52:51 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [9/40] train_loss: 0.1529, val_loss: 0.0978, val_mae: 23.6997, lr: 0.000160
2025-09-28 05:54:17 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [10/40] train_loss: 0.1622, val_loss: 0.1516, val_mae: 30.8504, lr: 0.000155
2025-09-28 05:55:42 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [11/40] train_loss: 0.1362, val_loss: 0.1269, val_mae: 27.9198, lr: 0.000149
2025-09-28 05:57:07 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [12/40] train_loss: 0.1125, val_loss: 0.1051, val_mae: 24.2473, lr: 0.000144
2025-09-28 05:58:32 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [13/40] train_loss: 0.1301, val_loss: 0.1005, val_mae: 24.0059, lr: 0.000139
2025-09-28 05:59:57 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [14/40] train_loss: 0.1157, val_loss: 0.0819, val_mae: 21.4092, lr: 0.000134
2025-09-28 06:01:25 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [15/40] train_loss: 0.1075, val_loss: 0.2489, val_mae: 42.9489, lr: 0.000129
2025-09-28 06:02:50 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [16/40] train_loss: 0.1037, val_loss: 0.0918, val_mae: 22.7467, lr: 0.000124
2025-09-28 06:04:15 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [17/40] train_loss: 0.0988, val_loss: 0.0784, val_mae: 20.2265, lr: 0.000119
2025-09-28 06:05:43 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [18/40] train_loss: 0.0834, val_loss: 0.0819, val_mae: 21.2916, lr: 0.000113
2025-09-28 06:07:08 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [19/40] train_loss: 0.0764, val_loss: 0.0716, val_mae: 19.4341, lr: 0.000108
2025-09-28 06:08:37 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [20/40] train_loss: 0.0796, val_loss: 0.1055, val_mae: 24.6267, lr: 0.000103
2025-09-28 06:10:02 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [21/40] train_loss: 0.0734, val_loss: 0.0723, val_mae: 19.2640, lr: 0.000098
2025-09-28 06:11:31 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [22/40] train_loss: 0.0602, val_loss: 0.0812, val_mae: 20.8063, lr: 0.000093
2025-09-28 06:12:56 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [23/40] train_loss: 0.0606, val_loss: 0.0965, val_mae: 23.7030, lr: 0.000088
2025-09-28 06:14:20 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [24/40] train_loss: 0.0533, val_loss: 0.0710, val_mae: 18.4581, lr: 0.000082
2025-09-28 06:15:47 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [25/40] train_loss: 0.0512, val_loss: 0.0801, val_mae: 20.8328, lr: 0.000077
2025-09-28 06:17:12 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [26/40] train_loss: 0.0474, val_loss: 0.0701, val_mae: 18.8403, lr: 0.000072
2025-09-28 06:18:36 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [27/40] train_loss: 0.0430, val_loss: 0.0733, val_mae: 19.0385, lr: 0.000067
2025-09-28 06:20:01 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [28/40] train_loss: 0.0350, val_loss: 0.0745, val_mae: 19.6706, lr: 0.000062
2025-09-28 06:21:25 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [29/40] train_loss: 0.0350, val_loss: 0.0658, val_mae: 17.8282, lr: 0.000057
2025-09-28 06:22:54 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [30/40] train_loss: 0.0307, val_loss: 0.0830, val_mae: 20.8914, lr: 0.000052
2025-09-28 06:24:19 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [31/40] train_loss: 0.0280, val_loss: 0.0695, val_mae: 18.0251, lr: 0.000046
2025-09-28 06:25:45 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [32/40] train_loss: 0.0260, val_loss: 0.0789, val_mae: 19.8650, lr: 0.000041
2025-09-28 06:27:10 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [33/40] train_loss: 0.0226, val_loss: 0.0671, val_mae: 17.7564, lr: 0.000036
2025-09-28 06:28:38 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [34/40] train_loss: 0.0234, val_loss: 0.0727, val_mae: 19.1172, lr: 0.000031
2025-09-28 06:30:03 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [35/40] train_loss: 0.0185, val_loss: 0.0711, val_mae: 18.6531, lr: 0.000026
2025-09-28 06:31:28 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [36/40] train_loss: 0.0159, val_loss: 0.0685, val_mae: 17.7040, lr: 0.000021
2025-09-28 06:32:56 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [37/40] train_loss: 0.0143, val_loss: 0.0688, val_mae: 17.7064, lr: 0.000015
2025-09-28 06:34:21 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [38/40] train_loss: 0.0131, val_loss: 0.0725, val_mae: 18.0882, lr: 0.000010
2025-09-28 06:35:47 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [39/40] train_loss: 0.0118, val_loss: 0.0694, val_mae: 17.5687, lr: 0.000005
2025-09-28 06:37:15 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [40/40] train_loss: 0.0107, val_loss: 0.0683, val_mae: 17.5181, lr: 0.000000
2025-09-28 06:37:18 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from models/UniMol2_2025_09_07_TabM/Tg/model_3.pth
2025-09-28 06:37:22 | unimol_tools/tasks/trainer.py | 587 | INFO | Uni-Mol Tools | load model success!
2025-09-28 06:37:29 | unimol_tools/models/nnmodel.py | 240 | INFO | Uni-Mol Tools | fold 3, result {'mae': np.float64(17.51808738708496), 'pearsonr': np.float32(0.96410877), 'spearmanr': np.float64(0.9554187415821103), 'mse': np.float64(702.6488647460938), 'r2': np.float64(0.9277259707450867)}
2025-09-28 06:37:29 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from /home/jday/miniconda3/envs/polymer/lib/python3.11/site-packages/unimol_tools/weights/modelzoo/84M/checkpoint.pt
2025-09-28 06:38:56 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [1/40] train_loss: 3.9689, val_loss: 0.4184, val_mae: 51.9680, lr: 0.000167
2025-09-28 06:40:25 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [2/40] train_loss: 1.3617, val_loss: 0.6879, val_mae: 57.5417, lr: 0.000196
2025-09-28 06:41:52 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [3/40] train_loss: 0.5151, val_loss: 0.3635, val_mae: 52.0198, lr: 0.000191
2025-09-28 06:43:18 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [4/40] train_loss: 0.3178, val_loss: 0.1062, val_mae: 24.8239, lr: 0.000186
2025-09-28 06:44:47 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [5/40] train_loss: 0.2814, val_loss: 0.2885, val_mae: 45.3925, lr: 0.000180
2025-09-28 06:46:13 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [6/40] train_loss: 0.2078, val_loss: 0.0813, val_mae: 21.0214, lr: 0.000175
2025-09-28 06:47:42 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [7/40] train_loss: 0.1793, val_loss: 0.0911, val_mae: 22.5517, lr: 0.000170
2025-09-28 06:49:08 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [8/40] train_loss: 0.1982, val_loss: 0.5882, val_mae: 71.2402, lr: 0.000165
2025-09-28 06:50:33 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [9/40] train_loss: 0.1561, val_loss: 0.2100, val_mae: 39.7168, lr: 0.000160
2025-09-28 06:51:59 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [10/40] train_loss: 0.1643, val_loss: 0.1090, val_mae: 26.5397, lr: 0.000155
2025-09-28 06:53:25 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [11/40] train_loss: 0.1302, val_loss: 0.1008, val_mae: 22.7868, lr: 0.000149
2025-09-28 06:54:50 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [12/40] train_loss: 0.1401, val_loss: 0.1008, val_mae: 23.9673, lr: 0.000144
2025-09-28 06:56:16 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [13/40] train_loss: 0.1421, val_loss: 0.3999, val_mae: 59.4588, lr: 0.000139
2025-09-28 06:57:41 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [14/40] train_loss: 0.1233, val_loss: 0.1090, val_mae: 25.2362, lr: 0.000134
2025-09-28 06:59:06 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [15/40] train_loss: 0.1153, val_loss: 0.1410, val_mae: 28.0252, lr: 0.000129
2025-09-28 07:00:32 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [16/40] train_loss: 0.0926, val_loss: 0.0839, val_mae: 21.5705, lr: 0.000124
2025-09-28 07:01:58 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [17/40] train_loss: 0.1038, val_loss: 0.0738, val_mae: 19.7424, lr: 0.000119
2025-09-28 07:03:27 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [18/40] train_loss: 0.0919, val_loss: 0.1209, val_mae: 27.3255, lr: 0.000113
2025-09-28 07:04:53 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [19/40] train_loss: 0.0841, val_loss: 0.0698, val_mae: 18.6918, lr: 0.000108
2025-09-28 07:06:22 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [20/40] train_loss: 0.0737, val_loss: 0.0779, val_mae: 20.7678, lr: 0.000103
2025-09-28 07:07:48 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [21/40] train_loss: 0.0722, val_loss: 0.1658, val_mae: 31.0333, lr: 0.000098
2025-09-28 07:09:14 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [22/40] train_loss: 0.0698, val_loss: 0.0807, val_mae: 21.4818, lr: 0.000093
2025-09-28 07:10:40 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [23/40] train_loss: 0.0621, val_loss: 0.0704, val_mae: 19.0805, lr: 0.000088
2025-09-28 07:12:06 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [24/40] train_loss: 0.0567, val_loss: 0.0730, val_mae: 19.6093, lr: 0.000082
2025-09-28 07:13:33 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [25/40] train_loss: 0.0556, val_loss: 0.0700, val_mae: 18.9037, lr: 0.000077
2025-09-28 07:14:57 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [26/40] train_loss: 0.0476, val_loss: 0.0740, val_mae: 19.1415, lr: 0.000072
2025-09-28 07:16:23 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [27/40] train_loss: 0.0411, val_loss: 0.1300, val_mae: 29.5890, lr: 0.000067
2025-09-28 07:17:49 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [28/40] train_loss: 0.0438, val_loss: 0.0652, val_mae: 17.7565, lr: 0.000062
2025-09-28 07:19:18 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [29/40] train_loss: 0.0365, val_loss: 0.0748, val_mae: 20.2313, lr: 0.000057
2025-09-28 07:20:44 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [30/40] train_loss: 0.0330, val_loss: 0.0708, val_mae: 18.9349, lr: 0.000052
2025-09-28 07:22:09 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [31/40] train_loss: 0.0301, val_loss: 0.0695, val_mae: 18.3324, lr: 0.000046
2025-09-28 07:23:35 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [32/40] train_loss: 0.0268, val_loss: 0.0791, val_mae: 21.3529, lr: 0.000041
2025-09-28 07:25:02 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [33/40] train_loss: 0.0235, val_loss: 0.0623, val_mae: 17.2166, lr: 0.000036
2025-09-28 07:26:31 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [34/40] train_loss: 0.0222, val_loss: 0.0729, val_mae: 19.0661, lr: 0.000031
2025-09-28 07:27:56 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [35/40] train_loss: 0.0198, val_loss: 0.0722, val_mae: 18.9644, lr: 0.000026
2025-09-28 07:29:23 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [36/40] train_loss: 0.0163, val_loss: 0.0658, val_mae: 18.1075, lr: 0.000021
2025-09-28 07:30:48 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [37/40] train_loss: 0.0147, val_loss: 0.0634, val_mae: 17.6290, lr: 0.000015
2025-09-28 07:32:14 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [38/40] train_loss: 0.0135, val_loss: 0.0636, val_mae: 17.4392, lr: 0.000010
2025-09-28 07:33:39 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [39/40] train_loss: 0.0122, val_loss: 0.0631, val_mae: 17.4186, lr: 0.000005
2025-09-28 07:35:05 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [40/40] train_loss: 0.0114, val_loss: 0.0624, val_mae: 17.2969, lr: 0.000000
2025-09-28 07:35:05 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from models/UniMol2_2025_09_07_TabM/Tg/model_4.pth
2025-09-28 07:35:08 | unimol_tools/tasks/trainer.py | 587 | INFO | Uni-Mol Tools | load model success!
2025-09-28 07:35:15 | unimol_tools/models/nnmodel.py | 240 | INFO | Uni-Mol Tools | fold 4, result {'mae': np.float64(17.216550827026367), 'pearsonr': np.float32(0.969279), 'spearmanr': np.float64(0.9626427970881871), 'mse': np.float64(638.6720581054688), 'r2': np.float64(0.9393330812454224)}
2025-09-28 07:35:15 | unimol_tools/models/nnmodel.py | 258 | INFO | Uni-Mol Tools | Uni-Mol metrics score: 
{'mae': np.float64(17.50925750930072), 'pearsonr': np.float64(0.9644055580730414), 'spearmanr': np.float64(0.9576866016903058), 'mse': np.float64(725.857541541486), 'r2': np.float64(0.9294524429297276)}
2025-09-28 07:35:15 | unimol_tools/models/nnmodel.py | 259 | INFO | Uni-Mol Tools | Uni-Mol & Metric result saved!
2025-09-28 07:35:15 | unimol_tools/data/conformer.py | 452 | INFO | Uni-Mol Tools | Start generating conformers...
2025-09-28 07:35:20 | unimol_tools/data/conformer.py | 467 | INFO | Uni-Mol Tools | Succeeded in generating conformers for 100.00% of molecules.
2025-09-28 07:35:20 | unimol_tools/data/conformer.py | 484 | INFO | Uni-Mol Tools | Succeeded in generating 3d conformers for 100.00% of molecules.
2025-09-28 07:35:20 | unimol_tools/data/datahub.py | 187 | INFO | Uni-Mol Tools | conf_cache_level is 2, saving conformers to models/UniMol2_2025_09_07_TabM/Tc/Tc.sdf.
2025-09-28 07:35:21 | unimol_tools/data/datahub.py | 201 | INFO | Uni-Mol Tools | Successfully saved sdf file to models/UniMol2_2025_09_07_TabM/Tc/Tc.sdf
2025-09-28 07:35:21 | unimol_tools/data/datahub.py | 147 | INFO | Uni-Mol Tools | Split method: random, fold: 5
2025-09-28 07:35:21 | unimol_tools/train.py | 307 | INFO | Uni-Mol Tools | Output directory already exists: models/UniMol2_2025_09_07_TabM/Tc
2025-09-28 07:35:21 | unimol_tools/train.py | 310 | INFO | Uni-Mol Tools | Warning: Overwrite output directory: models/UniMol2_2025_09_07_TabM/Tc
2025-09-28 07:35:21 | unimol_tools/tasks/trainer.py | 78 | INFO | Uni-Mol Tools | Number of GPUs available: 1
2025-09-28 07:35:21 | unimol_tools/tasks/trainer.py | 98 | INFO | Uni-Mol Tools | Using single GPU.
2025-09-28 07:35:21 | unimol_tools/models/unimolv2.py | 176 | INFO | Uni-Mol Tools | Loading pretrained weights from /home/jday/miniconda3/envs/polymer/lib/python3.11/site-packages/unimol_tools/weights/modelzoo/84M/checkpoint.pt
2025-09-28 07:35:21 | unimol_tools/models/nnmodel.py | 174 | INFO | Uni-Mol Tools | start training Uni-Mol:unimolv2
2025-09-28 07:35:39 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [1/64] train_loss: 15.3530, val_loss: 7.3087, val_mae: 0.1890, lr: 0.000085
2025-09-28 07:36:00 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [2/64] train_loss: 4.2301, val_loss: 2.4373, val_mae: 0.0970, lr: 0.000163
2025-09-28 07:36:21 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [3/64] train_loss: 4.2049, val_loss: 0.8474, val_mae: 0.0569, lr: 0.000161
2025-09-28 07:36:42 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [4/64] train_loss: 2.1466, val_loss: 4.2832, val_mae: 0.1485, lr: 0.000158
2025-09-28 07:37:00 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [5/64] train_loss: 0.8900, val_loss: 0.4283, val_mae: 0.0376, lr: 0.000155
2025-09-28 07:37:21 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [6/64] train_loss: 0.7347, val_loss: 0.3351, val_mae: 0.0323, lr: 0.000153
2025-09-28 07:37:43 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [7/64] train_loss: 0.7016, val_loss: 0.8190, val_mae: 0.0577, lr: 0.000150
2025-09-28 07:38:00 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [8/64] train_loss: 0.3726, val_loss: 1.0909, val_mae: 0.0714, lr: 0.000147
2025-09-28 07:38:18 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [9/64] train_loss: 0.8494, val_loss: 0.4186, val_mae: 0.0374, lr: 0.000145
2025-09-28 07:38:36 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [10/64] train_loss: 0.3943, val_loss: 0.8879, val_mae: 0.0655, lr: 0.000142
2025-09-28 07:38:54 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [11/64] train_loss: 0.3924, val_loss: 0.2045, val_mae: 0.0213, lr: 0.000139
2025-09-28 07:39:15 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [12/64] train_loss: 0.2895, val_loss: 0.2164, val_mae: 0.0224, lr: 0.000137
2025-09-28 07:39:33 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [13/64] train_loss: 0.2527, val_loss: 0.3519, val_mae: 0.0321, lr: 0.000134
2025-09-28 07:39:51 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [14/64] train_loss: 0.2900, val_loss: 0.3378, val_mae: 0.0343, lr: 0.000132
2025-09-28 07:40:09 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [15/64] train_loss: 0.2128, val_loss: 0.2526, val_mae: 0.0275, lr: 0.000129
2025-09-28 07:40:27 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [16/64] train_loss: 0.2368, val_loss: 0.3536, val_mae: 0.0327, lr: 0.000126
2025-09-28 07:40:44 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [17/64] train_loss: 0.2431, val_loss: 0.4650, val_mae: 0.0419, lr: 0.000124
2025-09-28 07:41:02 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [18/64] train_loss: 0.2082, val_loss: 0.1949, val_mae: 0.0215, lr: 0.000121
2025-09-28 07:41:20 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [19/64] train_loss: 0.1876, val_loss: 0.2214, val_mae: 0.0243, lr: 0.000118
2025-09-28 07:41:38 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [20/64] train_loss: 0.1891, val_loss: 0.1958, val_mae: 0.0210, lr: 0.000116
2025-09-28 07:41:59 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [21/64] train_loss: 0.1851, val_loss: 0.2426, val_mae: 0.0241, lr: 0.000113
2025-09-28 07:42:17 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [22/64] train_loss: 0.2238, val_loss: 0.2014, val_mae: 0.0214, lr: 0.000111
2025-09-28 07:42:35 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [23/64] train_loss: 0.2191, val_loss: 0.2174, val_mae: 0.0242, lr: 0.000108
2025-09-28 07:42:53 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [24/64] train_loss: 0.1996, val_loss: 0.2077, val_mae: 0.0254, lr: 0.000105
2025-09-28 07:43:11 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [25/64] train_loss: 0.1919, val_loss: 0.3081, val_mae: 0.0346, lr: 0.000103
2025-09-28 07:43:29 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [26/64] train_loss: 0.1331, val_loss: 0.2027, val_mae: 0.0221, lr: 0.000100
2025-09-28 07:43:47 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [27/64] train_loss: 0.1234, val_loss: 0.2017, val_mae: 0.0220, lr: 0.000097
2025-09-28 07:44:05 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [28/64] train_loss: 0.1270, val_loss: 0.3726, val_mae: 0.0371, lr: 0.000095
2025-09-28 07:44:23 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [29/64] train_loss: 0.1567, val_loss: 0.1788, val_mae: 0.0193, lr: 0.000092
2025-09-28 07:44:44 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [30/64] train_loss: 0.1263, val_loss: 0.2140, val_mae: 0.0237, lr: 0.000089
2025-09-28 07:45:01 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [31/64] train_loss: 0.1047, val_loss: 0.1802, val_mae: 0.0206, lr: 0.000087
2025-09-28 07:45:19 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [32/64] train_loss: 0.0933, val_loss: 0.1748, val_mae: 0.0197, lr: 0.000084
2025-09-28 07:45:37 | unimol_tools/tasks/trainer.py | 505 | INFO | Uni-Mol Tools | Epoch [33/64] train_loss: 0.0873, val_loss: 0.1832, val_mae: 0.0200, lr: 0.000082
